song_id,filename,filepath,genre_id,genre,length,mean_stft,var_stft,tempo,rms_mean,rms_var,centroid_mean,centroid_var,bandwidth_mean,bandwidth_var,rolloff_mean,rolloff_var,crossing_mean,crossing_var,harmonic_mean,harmonic_var,contrast_mean,contrast_var,key,key_name,scale,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
155,내 손을 잡아_아이유 (IU).mp3,/workspace/data/발라드/내 손을 잡아_아이유 (IU).mp3,3,Ballad,195.21414965986395,0.3044373,0.09158591,95.703125,0.10528041350451744,0.0016575049899110737,2321.433181131707,409142.6598461101,2426.0819727452626,126901.00151324576,5061.771489369314,1973876.7898894574,0.10212767044778782,0.0024537975937536953,1.3260246e-06,0.020356366,23.370744119434434,52.84473500594093,9,A,Major,-95.99373,4721.863,87.03949,641.04803,-8.791998,319.81012,35.797558,239.4888,1.758151,109.528305,15.512726,192.32803,-3.064947,109.71668,10.399075,137.86209,-12.240644,82.27358,12.143207,105.26361,-20.861517,145.98154,7.7553024,116.71859,-11.665701,105.75092,8.230747,139.77844,-11.889527,168.03091,3.551502,169.2066,-10.154821,157.30481,0.65488833,136.03058,-10.659646,110.029305,-1.1663036,114.857315
156,그 애 참 싫다_아이유 (IU).mp3,/workspace/data/발라드/그 애 참 싫다_아이유 (IU).mp3,3,Ballad,257.5412244897959,0.28450927,0.09162144,151.99908088235293,0.10938205757357136,0.003945100508278729,2013.466210800016,628331.5514601944,2250.9496211801657,292946.7315729969,4387.383342072975,3445813.233900419,0.08919571643695907,0.0026487684595971135,-5.502266e-06,0.023609895,24.075849765823364,53.106970323640226,8,G#,minor,-122.51158,11152.92,103.19523,893.8473,-0.8779413,444.45557,21.749592,280.25385,1.0321136,169.39513,8.427319,221.91417,-9.758649,144.0085,3.2035563,210.59355,-15.664916,136.26848,5.733833,192.12712,-23.380713,218.83585,3.8155935,115.978386,-12.800553,131.45424,1.6985283,154.09813,-11.436476,140.76532,1.9422119,178.07951,-5.8593464,135.75447,5.6719093,156.28848,-2.7947526,178.68883,1.0796372,177.93106
157,블라블라 (Prod. by 윤종신) (Blah Blah)_규현 (KYUHYUN).mp3,/workspace/data/발라드/블라블라 (Prod. by 윤종신) (Blah Blah)_규현 (KYUHYUN).mp3,3,Ballad,274.49578231292514,0.2937719,0.086352795,123.046875,0.14648901412781115,0.004712181446865409,1698.6703158066941,503134.2770320432,2094.6097635139627,274184.87558977125,3643.4518477533943,3106529.978833929,0.06877727634389275,0.00139976060825617,5.9056263e-05,0.04697844,22.229501540354967,45.42622665426454,2,D,Major,-90.865074,9443.745,122.51309,1042.7681,7.4472446,296.25742,24.904675,215.65192,-0.8650006,164.15456,8.854319,115.30908,-7.757605,109.39238,11.4342575,139.13707,-15.764298,121.2651,12.136454,114.49137,-6.9057984,67.90807,2.1348226,88.65228,-7.879208,73.63842,4.5903544,75.86876,-7.5335426,82.91437,2.8455389,69.66184,-7.582221,70.269684,2.5901906,84.39015,-2.591146,99.76676,3.5642188,120.88371
158,사계 (하루살이)_엠씨더맥스 (M.C THE MAX).mp3,/workspace/data/발라드/사계 (하루살이)_엠씨더맥스 (M.C THE MAX).mp3,3,Ballad,256.7847619047619,0.2648946,0.08953288,135.99917763157896,0.1314577095324677,0.0062847064357845865,1989.0809851798003,317679.89405229193,2066.6661126083795,158561.48875299783,4192.13242872745,1558670.096266475,0.09811132865482865,0.002139357718193743,4.5467154e-05,0.04606257,23.665030966235914,50.00120370819325,11,B,Major,-97.47585,8694.373,103.45115,695.81055,-19.180603,437.2805,30.916204,253.61452,-1.6976314,185.64429,15.923031,191.07352,-10.921725,117.753365,9.663296,108.36183,-4.1799083,103.03552,3.9592905,125.37942,-9.420505,81.75794,3.5174701,100.93295,-11.362013,110.743805,2.2493374,99.5977,-7.782914,109.299934,4.759355,101.55303,-6.582858,103.44187,2.3234172,180.30283,-0.5672327,131.9461,0.68766725,125.56403
159,내가 저지른 사랑_임창정.mp3,/workspace/data/발라드/내가 저지른 사랑_임창정.mp3,3,Ballad,238.29006802721088,0.28514642,0.08891716,129.19921875,0.17342917751459572,0.008866523861740116,1801.0557074787805,434794.71792045556,2113.891580015213,203934.43510484212,3988.4703965397543,2738399.2729413845,0.07660216006528306,0.0018972551431646798,7.5174917e-06,0.071305946,22.5316433400915,48.934065296590155,7,G,Major,-80.7823,14651.514,113.7557,742.52014,-1.1905975,395.553,20.876776,237.364,-7.8428836,237.0629,13.222683,155.9828,-14.928252,189.11188,12.601028,175.96336,-14.181797,175.38786,11.5517435,202.18011,-5.9020896,95.05019,1.6136084,127.710785,-2.466813,90.81415,0.17056695,97.37156,-4.817873,74.6955,3.001206,109.040146,-9.168937,70.047005,2.6338966,84.86088,-5.987369,83.95384,-0.14947434,95.690865
160,사랑은...향기를 남기고_테이 (Tei).mp3,/workspace/data/발라드/사랑은...향기를 남기고_테이 (Tei).mp3,3,Ballad,260.3624489795918,0.34885383,0.08634439,129.19921875,0.10444839993449147,0.0022736401725576413,1934.0641003500818,577971.1597672742,2197.088767444731,280039.1269096874,4298.937027003394,3203488.154882171,0.08338156778125837,0.0025099958951972294,-1.9384954e-06,0.021498222,22.374633628471795,54.19409105852827,5,F,minor,-114.0561,12261.468,113.56444,987.78955,1.6731946,364.63318,30.978312,225.26045,-2.6337895,205.42513,13.151959,199.42293,-9.169439,96.185585,18.494732,182.95943,-17.854599,155.0673,13.868986,197.85599,-9.385156,92.28102,6.2995157,86.02254,-3.4485595,85.16623,2.8712363,83.17502,-6.0345273,67.51364,7.8976593,82.6105,-7.671348,71.64386,5.629935,87.1874,-3.9044821,90.37772,3.3607385,84.004745
161,걱정말아요 그대_이적.mp3,/workspace/data/발라드/걱정말아요 그대_이적.mp3,3,Ballad,231.76802721088436,0.3009965,0.09413998,135.99917763157896,0.13051845782105936,0.003627628644370835,1260.0882022776768,617390.9395702321,1675.330384285143,294525.7736951712,2448.7600874934255,3222796.504121004,0.050147589880534964,0.0018994669456810563,-4.415794e-06,0.043970726,25.394757250771825,51.91902150051674,11,B,Major,-172.9599,12774.451,124.50461,1237.647,14.533706,760.5231,41.72928,286.8567,4.9021244,307.65485,14.144308,149.51167,-0.15672752,170.2372,9.320964,114.440796,-9.113662,135.62839,1.6845987,111.86559,-12.388887,115.67381,-0.086538866,133.77412,-8.070306,104.195786,-1.454082,93.33843,-5.8999014,100.16525,-3.4946592,80.60358,-7.414646,99.7714,-0.65297097,86.23837,-9.521163,110.552055,-5.4229956,117.45915
162,너 없는 시간들_다비치.mp3,/workspace/data/발라드/너 없는 시간들_다비치.mp3,3,Ballad,273.29414965986393,0.24590671,0.08797723,143.5546875,0.1103741643224405,0.00506647442096614,2160.7125998928664,529985.1662780715,2324.1902535640224,211983.62854341764,4586.033478172128,2691064.2851307215,0.09591635912276976,0.002850257921828494,-2.1771277e-05,0.034461148,23.89278049002581,45.103348673702804,7,G,minor,-124.829575,13532.746,93.76587,725.3756,-5.0440555,333.20624,25.32478,430.0831,1.2558371,164.66075,2.9987435,237.77724,-5.8077135,135.84341,-0.15848638,163.16707,-16.946703,125.603806,6.1786513,133.47029,-20.985971,154.62106,3.9719698,161.18309,-12.484813,159.94748,6.5337343,131.9377,-9.486739,133.28534,6.7848535,138.54274,-5.387872,142.76056,2.5658748,132.06332,-2.831021,127.80237,2.7997687,120.85579
163,김연우 - 01 - 눈물고드름-201411.mp3,/workspace/data/발라드/김연우 - 01 - 눈물고드름-201411.mp3,3,Ballad,225.67292517006803,0.29850036,0.08974162,117.45383522727273,0.10777091330572643,0.006952905257870855,1565.7320180821928,478905.9302955785,1838.5620001311918,270747.1420417694,3143.5740323601,2372969.678453008,0.07579432241292829,0.0026787601804631987,-1.6237998e-06,0.031556,22.408517976809858,46.967286276856164,2,D,minor,-154.88075,21318.58,121.22273,861.32794,-2.4641094,621.5721,19.704166,187.03873,-1.8980691,196.95874,11.479753,165.02173,-5.423994,119.68164,5.2709875,107.03973,-8.670261,127.842766,12.295548,110.73462,-6.62128,100.29555,5.2822194,77.225914,-5.0797353,83.02481,3.280494,69.63718,-4.338278,68.50428,4.2074113,77.48152,-10.583018,72.17262,-1.6298559,96.905594,-4.3000793,90.02271,-3.2946322,82.14243
164,노래방에서_장범준.mp3,/workspace/data/발라드/노래방에서_장범준.mp3,3,Ballad,239.93578231292517,0.30412894,0.090056084,103.359375,0.15942666849765377,0.00301177054696337,2406.253560359467,381114.9928027394,2437.0143207618953,82934.42584389268,5270.032673830771,1563603.6176492062,0.10485752431294755,0.0020888547739042495,-6.4724e-05,0.049508106,23.03370400796133,56.1210405364137,5,F,Major,-45.837208,6250.904,85.131485,635.1059,-7.8351912,246.90137,31.576664,248.78668,-9.695924,193.0414,18.801977,129.50932,-9.105961,135.7098,10.5098095,97.31591,-25.320827,110.5858,13.32135,94.018555,-10.71853,92.9166,10.761023,94.50093,-7.613799,69.71775,4.237827,83.937256,-8.595845,61.741325,1.8261802,70.48532,-12.242906,55.7105,2.9455843,67.81438,-11.570063,79.652824,3.7271428,61.15882
165,이적 - 01 - 거짓말 거짓말 거짓말-201311.mp3,/workspace/data/발라드/이적 - 01 - 거짓말 거짓말 거짓말-201311.mp3,3,Ballad,272.56272108843535,0.32729512,0.08532841,129.19921875,0.13116602570603803,0.005877886095611457,1071.988622825066,284698.27367374283,1308.1640534443557,277270.5345599609,1980.3209553890877,1514800.815977212,0.053712476507262116,0.0008544317630109331,8.21005e-05,0.046789065,24.20349431116743,53.75015127325991,4,E,Major,-144.32132,9915.191,169.22012,1489.5851,-5.383842,764.23535,8.86062,257.8611,2.220802,239.01245,5.9388123,132.60039,-6.121059,100.107124,0.6167447,124.173874,-9.524518,102.30422,5.0077405,127.40142,-6.943967,107.51322,-0.828857,123.81265,-6.189607,109.05303,-4.635956,78.30548,-7.3564234,65.01383,-2.4183335,65.56803,-5.1749325,69.90909,-2.5673785,65.865906,-3.9217007,66.41603,-3.5953493,59.401897
166,11_11_태연 (TAEYEON).mp3,/workspace/data/발라드/11_11_태연 (TAEYEON).mp3,3,Ballad,223.47863945578231,0.30271158,0.09346777,103.359375,0.16370536153148146,0.00504595307098146,1983.053034587386,694545.7947672583,2441.584290657778,185163.77085769642,4431.054438920454,3856294.5055666217,0.07022072849025975,0.0037124316971512347,3.2726846e-05,0.059942152,22.030838929616127,37.078814509788714,10,A#,Major,-92.89792,6287.432,105.971886,1082.7732,11.07088,333.6179,3.782626,361.10928,-0.022265118,160.09944,17.330965,189.56145,-1.5326099,128.45891,4.5914536,133.5576,-7.3521147,133.17514,12.969603,155.46402,-21.51466,150.63399,1.9172964,92.118,-12.423274,97.639725,7.5362134,93.93828,-7.756273,102.78727,1.5075011,93.157715,-7.720612,94.94232,2.5414302,114.306595,-2.788537,90.556,0.37641925,115.05145
167,다시 만나는 날 (Goodbye for now)_규현 (KYUHYUN).mp3,/workspace/data/발라드/다시 만나는 날 (Goodbye for now)_규현 (KYUHYUN).mp3,3,Ballad,273.21578231292517,0.3189181,0.0886463,135.99917763157896,0.14850519630565975,0.007187002173004821,1929.7868581557354,537730.1174854656,2208.64592651503,230131.42944515872,4216.664885113028,2779049.5615695836,0.08152130793479646,0.0025979562785856144,6.129926e-05,0.04579997,21.52516758269526,46.743659806506386,2,D,Major,-84.506645,15200.867,108.25398,786.7497,0.9133336,319.84094,29.017382,256.12192,3.8700728,173.53905,11.991959,143.56514,-11.431016,121.21003,11.692318,93.7627,-12.116712,112.234055,10.798959,129.01555,-12.554804,81.12583,4.349327,80.23309,-8.428539,67.88594,1.2300644,84.73665,-9.7435,71.12522,1.6747296,61.089943,-8.179451,69.30628,0.86735255,72.557755,-2.5571783,67.136024,1.2161238,85.38578
168,바이브 - 01 - 1년 365일 (Feat. 거미)-201604.mp3,/workspace/data/발라드/바이브 - 01 - 1년 365일 (Feat. 거미)-201604.mp3,3,Ballad,305.3725170068027,0.28703824,0.09134952,151.99908088235293,0.09601525313295582,0.0036601314591056372,1750.7484502891223,701643.5212721266,2199.580829457705,406784.4074018616,3945.474844605383,4981193.698149451,0.06564995610220879,0.002151652129385894,3.0503646e-05,0.024377722,23.225575615580446,41.54748455721271,9,A,minor,-163.40031,13326.47,114.49284,974.02344,13.818089,386.65527,20.462803,313.23032,3.8385928,218.05421,11.5619335,137.18307,-2.853009,116.55806,6.208173,111.270226,-10.596425,136.04678,10.279075,177.68735,-13.159942,109.09012,2.6443968,92.17255,-11.773422,98.731735,1.2363514,117.81463,-7.752725,84.37662,2.6110215,133.27979,-8.703742,124.04178,2.9405775,120.044136,-5.4167247,118.2086,2.782444,133.55896
169,잘 지내요_정승환.mp3,/workspace/data/발라드/잘 지내요_정승환.mp3,3,Ballad,227.78884353741498,0.32702175,0.08763608,135.99917763157896,0.11912205251631916,0.005579265305982921,1684.5059737057102,956331.477533676,1994.2327751973546,566166.5711586705,3738.0650769265685,5576409.508345905,0.06680186182919683,0.0027102846340781423,-1.8670103e-07,0.036557864,23.759517670146035,50.55132266406632,1,C#,minor,-148.92953,18262.31,114.27067,1633.4178,21.303398,541.97064,39.29881,229.31796,3.194636,197.41078,12.996873,190.99258,-12.447853,151.82043,10.608996,193.89851,-12.27855,111.77078,9.557815,114.34718,-4.7740107,82.81598,2.7079642,83.6418,-8.011183,75.499664,-0.96963817,92.73477,-6.0406246,69.73489,1.6361345,68.058685,-8.346923,100.71841,3.7191222,83.81499,-5.2463317,77.14664,-0.9356093,77.85822
170,그대라는 사치_한동근.mp3,/workspace/data/발라드/그대라는 사치_한동근.mp3,3,Ballad,296.93496598639456,0.32061744,0.090082414,135.99917763157896,0.12131547167062937,0.006737338887669188,1563.1395471654491,636161.2806272274,1856.9377918953235,380063.4489147435,3202.607638753128,3341772.119871636,0.06713450995317877,0.002122407972102801,7.399739e-06,0.035790853,23.14008823341355,49.29678810440306,6,F#,Major,-141.47504,17949.81,121.34851,1132.7906,7.0083723,801.096,26.814558,334.50143,0.786796,209.51682,10.650446,175.20258,-7.121119,173.6261,9.606124,178.52504,-14.678652,134.59518,11.1105795,173.83566,-10.584782,118.01977,3.0868258,100.356995,-4.586685,91.64242,-1.5234679,91.058754,-4.176877,68.52877,2.0769145,93.81517,-8.032051,81.23423,-0.032079216,90.46868,-3.309791,67.54196,0.42537403,89.36342
171,좋니_윤종신.mp3,/workspace/data/발라드/좋니_윤종신.mp3,3,Ballad,328.4125170068027,0.31527707,0.08953298,151.99908088235293,0.1495014202042549,0.005475925472887049,1797.4661378827514,417715.5283997915,2000.2516789051017,204192.3754210214,3706.759596949789,2172725.866085382,0.08378918677972992,0.0019706842963897082,-1.4091855e-05,0.046326704,22.750107104839476,57.14473219848298,3,D#,Major,-80.997154,14793.179,116.049034,640.119,-12.331349,442.5014,26.965055,194.07399,-2.1472754,203.43854,17.254847,105.365425,-10.161877,122.2294,10.862683,112.85925,-11.504078,99.73127,10.678395,129.73174,-7.0639105,68.417564,6.1717753,128.064,-7.616704,69.52577,3.8607037,97.36416,-10.271825,65.28584,2.2625337,99.506096,-9.59025,61.170895,1.3965884,119.54189,-4.1403565,75.54107,-0.74906373,82.978745
172,기억의 습작_김동률.mp3,/workspace/data/발라드/기억의 습작_김동률.mp3,3,Ballad,308.7412244897959,0.31893408,0.088335894,135.99917763157896,0.12526845598085404,0.005234972167730596,1835.5050079566727,399124.09110562387,1973.693110927644,194095.6810969742,3740.9920261472275,2042439.1758249702,0.09044887797764534,0.001993462019359051,-1.0743678e-06,0.03933346,22.813449432888547,51.9373578863048,7,G,minor,-96.7415,17469.412,115.50139,782.44684,-15.718842,370.66647,28.29354,250.83235,-1.3856118,255.60278,12.9347315,113.74258,-12.6575,97.26749,8.818956,88.73912,-13.204123,68.85886,7.814394,89.712006,-8.621048,71.35458,3.8780277,90.450424,-8.043351,65.24552,0.095917724,82.19521,-8.119824,49.344772,3.2256725,48.05545,-7.854854,53.49984,0.32324183,95.8137,-4.562299,61.730442,-0.6351942,103.68486
173,이런 엔딩_아이유 (IU).mp3,/workspace/data/발라드/이런 엔딩_아이유 (IU).mp3,3,Ballad,249.28761904761905,0.24771217,0.08802315,117.45383522727273,0.10172197912135363,0.0032568014293848017,1731.3779170763646,795812.1328139259,1964.6214093293227,427938.07330308086,3517.173748897547,3743631.686579978,0.07674566004564083,0.0033458404851445197,-9.683542e-06,0.028307209,23.9742500109595,43.46704204322251,7,G,minor,-150.33609,9836.744,120.20348,1694.5596,-2.0040486,619.7025,8.685624,348.44403,-4.874537,193.80252,3.0687275,160.40062,-5.463669,126.380264,-6.4428306,146.99457,-9.089254,108.77904,-0.49224576,102.83624,-19.224705,149.91754,-2.7503557,89.18682,-10.937443,127.81215,1.145735,128.92705,-9.990086,121.341675,0.81520444,129.9407,-8.996214,156.43375,2.8369498,138.8878,-5.183475,127.5389,-0.91930646,122.76274
174,사랑에 연습이 있었다면 (Prod. by 2soo)_임재현.mp3,/workspace/data/발라드/사랑에 연습이 있었다면 (Prod. by 2soo)_임재현.mp3,3,Ballad,255.92272108843537,0.3007713,0.08837993,135.99917763157896,0.11050180790367561,0.005021557155142283,1471.2505120512621,594617.4999000423,1704.0912964926767,346719.4516118982,2860.9435270970844,2487591.1772181513,0.07543852281232989,0.0030783786130801393,7.546008e-05,0.033006772,22.868278194959235,42.693037831087636,2,D,minor,-159.62035,17707.426,130.9853,1483.6737,-1.599503,494.6306,24.144348,383.04605,3.3665516,173.601,15.370908,217.02098,-12.320269,161.50807,7.4660444,159.29852,-7.330713,113.663536,2.4155211,97.81551,-5.1834817,81.794205,1.3460451,95.12741,-8.870731,88.9688,0.102429725,82.077705,-4.097716,67.89143,1.0871859,91.96991,-8.451023,74.95752,5.167892,134.29285,-6.1915855,86.71688,-0.1754439,93.52378
176,이 소설의 끝을 다시 써보려 해_한동근.mp3,/workspace/data/발라드/이 소설의 끝을 다시 써보려 해_한동근.mp3,3,Ballad,262.0342857142857,0.3097085,0.09089131,135.99917763157896,0.11942642171974054,0.00564759164406256,1809.173240702525,602949.4536807218,2073.841490490434,309865.1593010547,3788.4517720044582,3187674.26910701,0.07746689119960123,0.002275372731632163,-5.0154284e-08,0.034597456,23.95375324411192,53.01742721433383,5,F,minor,-128.31462,15998.914,109.90809,940.0942,0.25327262,678.71216,27.611681,265.06082,2.2554154,158.93942,9.846133,162.40733,-9.483418,140.09189,8.102974,182.59851,-15.390992,93.010345,10.728551,192.18512,-12.732326,131.39229,6.1025863,121.08051,-12.293986,106.50437,-1.7338996,86.08201,-6.784611,74.507614,-0.28362876,100.72732,-9.517317,79.31203,2.5119035,111.62226,-4.3899918,84.73374,1.1819918,136.42946
177,그리고 하나_태연 (TAEYEON).mp3,/workspace/data/발라드/그리고 하나_태연 (TAEYEON).mp3,3,Ballad,255.29578231292518,0.28379244,0.09291972,143.5546875,0.12532117047941915,0.005582638635146837,1897.1990623080928,712033.3231186793,2203.0179448337963,298909.4985790246,4150.496015145379,3395183.851266333,0.07738438459242837,0.004025641733519639,9.063559e-06,0.0374715,22.545197057850746,44.331054297873465,10,A#,Major,-126.64461,15741.98,103.72534,1000.58136,10.622438,402.0691,33.445892,345.86334,-1.0673395,200.8554,12.947068,179.8171,-3.770623,119.41028,7.862882,120.0138,-7.943954,106.061905,11.491958,120.53098,-14.868407,104.23505,1.2469091,84.60599,-7.5859756,92.34791,3.0547268,111.59914,-4.704629,82.28226,4.4192266,113.13279,-4.3345494,110.58624,3.9190001,121.88941,-2.407013,123.776054,0.8173736,111.58597
178,사랑해요_김범수(1).mp3,/workspace/data/발라드/사랑해요_김범수(1).mp3,3,Ballad,248.55619047619047,0.28072023,0.088175826,129.19921875,0.13246743147850967,0.007322121229198379,1681.2065405769292,515330.93808702775,2003.7397679931876,347860.94226195716,3533.0364160657987,3325199.7310949215,0.0729201636209715,0.0018440901346793743,-5.4103588e-05,0.045659065,22.91312772033762,40.87553835045584,8,G#,Major,-126.69456,17091.645,115.20717,899.13806,3.0227294,507.19925,23.528896,230.53389,-0.43112966,183.1542,7.3022075,124.291145,-11.057586,118.02067,2.2211542,120.75332,-11.301951,84.98291,4.0692697,105.46755,-10.35017,79.47482,-1.5214211,83.36659,-13.832311,91.65371,-0.445419,94.58084,-12.425038,73.73529,-0.073884636,78.388954,-11.680653,81.96238,1.3025888,99.86963,-7.3142867,99.37205,-2.3963797,101.09425
179,이 바보야_정승환.mp3,/workspace/data/발라드/이 바보야_정승환.mp3,3,Ballad,239.70068027210885,0.26882252,0.09110723,129.19921875,0.09197642526493847,0.006904533548743289,1576.6892455167686,609318.5564256283,1862.844556886229,356032.0158601972,3317.2374963298503,3427411.4422236504,0.06392932464706025,0.0020183481935915942,-6.2456005e-05,0.029981257,23.24269155396925,48.04523170553706,3,D#,Major,-186.84093,21126.045,110.458954,1109.1265,8.1048,589.01794,22.244848,282.2411,-3.5419807,254.13295,10.306014,155.37709,-13.082656,146.66034,6.9616003,163.93958,-10.087012,115.77799,5.8736243,121.48207,-6.2970495,83.291,0.119005784,86.25625,-4.810451,84.89287,-2.2028437,76.31561,-5.35874,88.30439,0.334806,82.03263,-9.656836,96.85936,2.7671497,132.0285,-4.0881996,97.10118,1.2712481,84.45039
180,여전히 아늑해 (Prod. by 성시경) (Still)_규현 (KYUHYUN).mp3,/workspace/data/발라드/여전히 아늑해 (Prod. by 성시경) (Still)_규현 (KYUHYUN).mp3,3,Ballad,244.6378231292517,0.3060202,0.090488315,95.703125,0.162702797548485,0.006253860495798467,1687.416734864455,561047.2585712607,2078.630302447054,284287.9097680418,3597.741254315561,3211941.925613924,0.06867052916785307,0.0020798365443777046,0.00013194022,0.0574363,22.230124143671638,47.99238236400439,5,F,Major,-92.52516,14413.64,118.412,1011.53815,6.4807477,349.97202,25.796112,325.26898,-0.24127628,228.63872,11.716027,145.03903,-8.029687,132.51251,9.23111,106.16489,-10.043883,128.2972,13.251507,115.51969,-8.228213,98.600235,2.5341403,98.03609,-7.131463,77.22529,4.076903,83.01229,-8.275575,109.408264,3.8844278,66.86482,-6.308781,75.94035,2.7802227,86.33512,-4.446474,97.63118,4.1381493,106.20659
181,노을 - 02 - 전부 너였다-200602.mp3,/workspace/data/발라드/노을 - 02 - 전부 너였다-200602.mp3,3,Ballad,262.34884353741495,0.30219594,0.09299768,129.19921875,0.10516132753591009,0.005242223599871183,1851.1678005123247,688623.2638115139,2141.5710612420007,388325.97841998114,4131.1685556900775,4003259.6200067163,0.0724454839753518,0.002322866721101826,-4.8677325e-06,0.029885007,22.846972121629644,49.259691889454274,3,D#,Major,-149.1401,17209.152,106.75361,1183.535,8.801041,381.19666,25.52514,356.97845,-1.5384488,177.29095,9.645857,179.8754,-9.687669,166.3613,10.6489525,160.1086,-10.928405,138.55559,8.470645,140.31291,-9.498171,90.54761,2.516075,115.945015,-10.441296,101.50562,1.8153476,103.20866,-8.472567,88.470695,0.42297482,69.701584,-8.8455515,97.06225,3.8987515,111.71913,-1.5324537,86.61614,3.4677534,112.56434
182,좋은 사람 (Feat. 김형중)_토이 (Toy).mp3,/workspace/data/발라드/좋은 사람 (Feat. 김형중)_토이 (Toy).mp3,3,Ballad,269.14068027210885,0.35604012,0.085935116,103.359375,0.11623865260352118,0.0016134328647245636,2383.892746401839,352519.2941197699,2428.194183787868,69960.77280136789,5181.064972537287,1238447.943271544,0.11057680966105168,0.0027791033538177986,-3.0621723e-07,0.022512265,21.00901315300127,50.696383083991506,0,C,Major,-48.810715,5451.916,93.4752,495.15796,-7.8907523,239.80885,33.759823,127.95016,-7.1962514,139.81883,17.47741,82.47295,-8.066526,83.159836,12.854669,48.64988,-13.751063,72.10868,14.7699585,78.43736,-10.934924,46.605568,6.819447,50.685898,-8.258375,55.35019,4.2775,46.36307,-9.166934,39.96245,2.2230427,40.57257,-9.656502,44.8645,3.6124673,48.91361,-8.0815735,56.58342,4.19047,62.608402
183,사랑이 아프다_환희.mp3,/workspace/data/발라드/사랑이 아프다_환희.mp3,3,Ballad,242.41741496598638,0.29696772,0.0899004,129.19921875,0.15464650575658528,0.007129759682535529,1779.65007062957,471710.0726615688,2112.8063081880887,256864.70439564897,3958.4589804466764,2696457.6144379894,0.07540837728067235,0.0023937009771533508,-3.3239907e-05,0.05355913,22.41539625862603,49.048547549786214,7,G,Major,-93.296844,14725.971,116.56793,937.48126,4.846365,270.42664,23.39393,225.65793,-6.63612,177.4503,18.703339,154.57832,-12.275294,111.94561,5.930709,111.60529,-8.827584,74.964584,8.349144,122.48191,-10.281058,79.67863,7.8307776,115.57806,-5.998628,81.68498,2.6922047,94.259155,-5.158829,68.04487,3.937364,81.40622,-13.478907,82.05208,1.6746138,102.81371,-2.897975,107.28678,0.26381236,77.54701
184,그때 그 아이들은_악동뮤지션.mp3,/workspace/data/발라드/그때 그 아이들은_악동뮤지션.mp3,3,Ballad,264.7521088435374,0.30587405,0.09038487,143.5546875,0.12219980548423323,0.006066854768344685,1728.9656213559492,532502.950337751,1847.1308716920837,269096.2770640511,3350.489542421971,2238337.0042900364,0.08457663334831608,0.002594853279095528,3.420833e-05,0.034803085,22.470068002858074,38.62246685202245,11,B,Major,-120.26874,18012.307,114.86851,1060.9984,-19.470425,655.71075,20.268967,350.9683,-0.8146303,176.66374,6.718719,212.14009,-5.3685784,117.63204,1.1096001,185.65186,-10.416284,89.679955,6.4489064,160.93867,-13.612703,102.79345,3.5470297,100.499626,-8.561743,109.60441,4.4258013,107.34368,-5.622367,103.742165,-1.0753419,104.41138,-8.28422,98.6482,0.03458791,112.72633,-7.7913017,114.81405,1.9211062,117.97163
185,180도_벤.mp3,/workspace/data/발라드/180도_벤.mp3,3,Ballad,229.19945578231292,0.26441926,0.092650376,135.99917763157896,0.14486651080834767,0.009650256087496758,1739.0398496729658,498650.19128874585,2077.5628049044008,228388.20131716382,3654.1852247508486,2780788.41729537,0.07627194520248709,0.0022074772731387545,2.9831863e-05,0.054921992,23.397747802555376,45.71807803744649,0,C,minor,-129.59175,16719.084,113.23041,997.16095,4.043255,415.04675,19.477577,234.30908,-3.5111263,132.26456,10.759938,178.06857,-8.789569,119.88761,5.722577,132.05435,-8.322613,91.321625,2.7263064,102.47767,-11.404177,117.32314,6.579087,130.15852,-4.2114806,134.59169,4.605169,188.0207,-6.0109615,163.0126,4.9910297,165.5745,-8.11129,149.48215,1.6068237,129.37256,-8.065355,118.952705,-1.2677832,116.58387
